Самсон\Внештатный персонал\Группа 063,Валерий Юрьевич Мириманов,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 064,Станислав Андреевич Светин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 065,Геннадий Денисович Кодринский,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 066,Герасим Яковлевич Вассын,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 067,София Яковлевна Корсунская,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 068,Яков Сергеевич Немшилов,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 069,Юрий Сергеевич Куринков,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 070,Маргарита Борисовна Симонкова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 071,Георгий Алексиевич Лащенов,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 072,Борис Олегович Желтовский,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 073,Павел Сергеевич Живохин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 074,Эдуард Романович Пугинский,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 075,Семён Георгиевич Товарных,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 076,Анастасия Евгеньевна Белисова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 077,Раиса Петровна Хускуллина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 078,Раиса Леонидовна Кудичева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 079,Артур Валериевич Ховренков,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 080,Кира Викторовна Тарахомина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 081,Валерия Леонидовна Канюкина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 082,Инна Эдуардовна Кастрыгина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 083,Олег Игоревич Тимралеев,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 084,Ксения Валерьевна Кликунова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 085,Дмитрий Романович Ахремин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 086,Владимир Юрьевич Косарин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 087,Зинаида Викторовна Себякина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 088,Михаил Денисович Солнышкин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 089,Лиза Василевна Дилина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 090,Карина Викторовна Силина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 091,София Богдановна Кларина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 092,Алексей Евгеньевич Полоцкий,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 093,Алина Борисовна Заребаева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 094,Виолетта Федоровна Симберева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 095,Юлия Максимовна Крупецкова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 096,Яков Игоревич Боклыков,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 097,Альберт Денисович Кромкин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 098,Светлана Егоровна Лолеохова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 099,Полина Олеговна Худадатова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 100,Дарья Василевна Драгалова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 001,Лиза Олеговна Атаджанова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 002,Дмитрий Яковлевич Баклыков,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 003,Евгений Алексиевич Насибуллов,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 004,Ирина Андреевна Нисаева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 005,Виктория Леонидовна Першакова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 006,Николай Игоревич Зятицкий,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 007,Герасим Георгиевич Рамазов,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 008,Юлия Андреевна Перемотова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 009,Денис Леонидович Тилипкин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 010,Алёна Ивановна Верташова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 011,Николай Викторович Чевордаев,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 012,Алиса Кирилловна Ириничева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 013,Клара Валерьевна Сливаева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 014,Евгения Романовна Заруева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 015,Алена Ивановна Слезкина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 016,Борис Адамович Шацов,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 017,Николай Максимович Рыбинков,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 018,Андрей Валериевич Брусанов,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 019,Леонид Юриевич Стоналов,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 020,Александр Фёдорович Куцевалов,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 021,Леонид Василиевич Санников,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 022,Иван Алексиевич Мешеряков,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 023,Мария Викторовна Купринкова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 024,Светлана Федоровна Умывалова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 025,Тарас Фёдорович Осетрин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 026,Валерия Валерьевна Парканская,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 027,Роман Леонидович Глазинов,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 028,Руслан Петрович Квалдыков,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 029,Юлия Валерьевна Атешева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 030,Елизавета Сергеевна Свичихина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 031,Лиза Леонидовна Покамина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 032,Валерия Андреевна Удовицкая,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 033,Олег Петрович Серняев,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 034,Софья Викторовна Штурцева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 035,Илья Яковлевич Арзуманов,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 036,Денис Николаевич Мельдзихов,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 037,Марина Валерьевна Скуковская,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 038,Тарас Андреевич Пармнцев,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 039,Олег Данилович Зельтин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 040,Алёна Алексеевна Кувинова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 041,Клавдия Михайловна Матына,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 042,Михаил Николаевич Шубаев,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 043,Елена Аркадьевна Щебаронина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 044,Никита Евгеньевич Лифаничев,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 045,Ярослав Юриевич Рыбаченков,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 046,Андрей Василиевич Виногоров,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 047,Владислав Денисович Измиров,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 048,Полина Борисовна Мутовская,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 049,Светлана Никитична Шнякина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 050,Семён Вадимович Зузолин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 051,Роман Игоревич Прельский,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 052,Инна Аркадьевна Папандина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 053,Наталия Вадимовна Мусиева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 054,Федор Алексиевич Евсевичев,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 055,Тамара Михайловна Посямова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 056,Роман Алексиевич Пашугин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 057,Юрий Яковлевич Тев,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 058,Эдуард Антонович Должеков,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 059,Владимир Леонидович Чепрасов,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 060,Ева Андреевна Кувелкина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 061,Виктор Максимович Айнидинов,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 062,Ирина Игоревна Феершина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 063,Валерий Яковлевич Фиохин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 064,Геннадий Юриевич Рыжыков,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 065,Евгения Аркадьевна Масквитина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 066,Дарья Алексеевна Чеварцова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 067,Илья Антонович Биржев,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 068,Степан Игоревич Ждарыкин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 069,Раиса Егоровна Залукаева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 070,Эдуард Кириллович Мушкитов,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 071,Валерий Максимович Ахмедов,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 072,Максим Юрьевич Свежаков,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 073,Эдуард Евгеньевич Курцев,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 074,Анастасия Вадимовна Юшанкина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 075,Клара Кирилловна Бурмагина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 076,Наталия Борисовна Ивлева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 077,Катерина Петровна Кидлова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 078,Александра Сергеевна Ивликова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 079,Ирина Максимовна Асанкина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 080,Наталья Аркадьевна Кобейкина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 081,Валерий Тимофеевич Вакалов,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 082,Вера Романовна Мехалицкая,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 083,Кира Никитична Богатищева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 084,Иван Сергеевич Рыбиков,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 085,Екатерина Михайловна Типунина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 086,Андрей Сергеевич Шогоров,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 087,Никита Денисович Балакиров,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 088,Алина Петровна Ладьина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 089,Наталия Аркадьевна Балдыжева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 090,Виктор Евгеньевич Зятин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 091,Артём Романович Похлилкин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 092,Денис Леонидович Тумасеев,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 093,Дарья Петровна Покореева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 094,Ксения Алексеевна Волоскова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 095,Тарас Яковлевич Точенов,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 096,Ярослав Олегович Трофимочев,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 097,Дарья Алексеевна Горошилова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 098,Ярослав Кириллович Пыльченков,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 099,Екатерина Богдановна Гулиева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 100,Алиса Валерьевна Жаглина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 001,Любовь Андреевна Серофеева,Наблюдатель,Москва:да Санкт-Петербург:да Самара:нет
Самсон\Внештатный персонал\Группа 002,Александра Романовна Хайницкая,Наблюдатель,Москва:да Санкт-Петербург:нет Самара:да
Самсон\Внештатный персонал\Группа 003,Алиса Эдуардовна Музилева,Наблюдатель,Москва:нет Санкт-Петербург:да Самара:да
Самсон\Внештатный персонал\Группа 004,Александра Ивановна Каринова,Наблюдатель,Москва:нет Санкт-Петербург:да Самара:да
Самсон\Внештатный персонал\Группа 005,Олег Алексиевич Керсанов,Наблюдатель,Москва:да Санкт-Петербург:нет Самара:да
Самсон\Внештатный персонал\Группа 006,Павел Алексиевич Пчицкий,Наблюдатель,Москва:нет Санкт-Петербург:да Самара:да
Самсон\Внештатный персонал\Группа 007,Клавдия Сергеевна Проневская,Наблюдатель,Москва:да Санкт-Петербург:да Самара:нет
Самсон\Внештатный персонал\Группа 008,Кирилл Петрович Хвостанцев,Наблюдатель,Москва:нет Санкт-Петербург:да Самара:да
Самсон\Внештатный персонал\Группа 009,Михаил Алексеевич Албурин,Наблюдатель,Москва:да Санкт-Петербург:да Самара:нет
Самсон\Внештатный персонал\Группа 010,Антон Денисович Брешнев,Наблюдатель,Москва:да Санкт-Петербург:нет Самара:да
Самсон\Внештатный персонал\Группа 011,Василий Виталиевич Наволоков,Наблюдатель,Москва:да Санкт-Петербург:да Самара:нет
Самсон\Внештатный персонал\Группа 012,Елена Никитична Дораева,Наблюдатель,Москва:да Санкт-Петербург:нет Самара:да
Самсон\Внештатный персонал\Группа 013,Вячеслав Яковлевич Печалкин,Наблюдатель,Москва:да Санкт-Петербург:да Самара:нет
Самсон\Внештатный персонал\Группа 014,Анастасия Викторовна Хосдиноева,Наблюдатель,Москва:да Санкт-Петербург:нет Самара:да
Самсон\Внештатный персонал\Группа 015,Валерия Николаевна Оморокова,Наблюдатель,Москва:да Санкт-Петербург:нет Самара:да
Самсон\Внештатный персонал\Группа 016,Лариса Алексеевна Вплетина,Наблюдатель,Москва:да Санкт-Петербург:да Самара:нет
Самсон\Внештатный персонал\Группа 017,Анастасия Вадимовна Машнеева,Наблюдатель,Москва:нет Санкт-Петербург:да Самара:да
Самсон\Внештатный персонал\Группа 018,Тамара Богдановна Жевайкина,Наблюдатель,Москва:нет Санкт-Петербург:да Самара:да
Самсон\Внештатный персонал\Группа 019,Павел Алексиевич Миряев,Наблюдатель,Москва:да Санкт-Петербург:да Самара:нет
Самсон\Внештатный персонал\Группа 020,Дарья Дмитриевна Буркова,Наблюдатель,Москва:да Санкт-Петербург:нет Самара:да
Самсон\Внештатный персонал\Группа 021,Пётр Романович Стрихалев,Наблюдатель,Москва:да Санкт-Петербург:да Самара:нет
Самсон\Внештатный персонал\Группа 022,Илья Викторович Варатынов,Наблюдатель,Москва:да Санкт-Петербург:нет Самара:да
Самсон\Внештатный персонал\Группа 023,Лиза Максимовна Пуловская,Наблюдатель,Москва:да Санкт-Петербург:нет Самара:да
Самсон\Внештатный персонал\Группа 024,Антон Георгиевич Артамасов,Наблюдатель,Москва:да Санкт-Петербург:да Самара:нет
Самсон\Внештатный персонал\Группа 025,Маргарита Алексеевна Здрунаева,Наблюдатель,Москва:нет Санкт-Петербург:да Самара:да
Самсон\Внештатный персонал\Группа 026,Елена Евгеньевна Самсина,Наблюдатель,Москва:нет Санкт-Петербург:да Самара:да
Самсон\Внештатный персонал\Группа 027,Станислав Юриевич Комышкин,Наблюдатель,Москва:да Санкт-Петербург:да Самара:нет
Самсон\Внештатный персонал\Группа 028,Инна Богдановна Бередина,Наблюдатель,Москва:да Санкт-Петербург:нет Самара:да
Самсон\Внештатный персонал\Группа 029,Владимир Юриевич Неуманов,Наблюдатель,Москва:да Санкт-Петербург:да Самара:нет
Самсон\Внештатный персонал\Группа 030,Артём Андреевич Каретенков,Наблюдатель,Москва:да Санкт-Петербург:нет Самара:да
Самсон\Внештатный персонал\Группа 031,Владислав Фёдорович Бортняков,Наблюдатель,Москва:да Санкт-Петербург:нет Самара:да
Самсон\Внештатный персонал\Группа 032,Олег Юриевич Багрычев,Наблюдатель,Москва:да Санкт-Петербург:да Самара:нет
Самсон\Внештатный персонал\Группа 033,Дмитрий Михаилович Илалов,Наблюдатель,Москва:нет Санкт-Петербург:да Самара:да
Самсон\Внештатный персонал\Группа 034,Раиса Никитична Евтютова,Наблюдатель,Москва:нет Санкт-Петербург:да Самара:да
Самсон\Внештатный персонал\Группа 035,Кристина Михайловна Шегарова,Наблюдатель,Москва:да Санкт-Петербург:да Самара:нет
Самсон\Внештатный персонал\Группа 036,Борис Вадимович Шкамелин,Наблюдатель,Москва:да Санкт-Петербург:нет Самара:да
Самсон\Внештатный персонал\Группа 037,Алёна Валерьевна Гочергина,Наблюдатель,Москва:да Санкт-Петербург:да Самара:нет
Самсон\Внештатный персонал\Группа 038,Виталий Павлович Ронидов,Наблюдатель,Москва:да Санкт-Петербург:нет Самара:да
Самсон\Внештатный персонал\Группа 039,Федор Тимофеевич Раскосов,Наблюдатель,Москва:да Санкт-Петербург:нет Самара:да
Самсон\Внештатный персонал\Группа 040,Кристина Эдуардовна Задоркина,Наблюдатель,Москва:да Санкт-Петербург:да Самара:нет
Самсон\Внештатный персонал\Группа 041,Георгий Юрьевич Зюськин,Наблюдатель,Москва:нет Санкт-Петербург:да Самара:да
Самсон\Внештатный персонал\Группа 042,Руслан Денисович Бояранцев,Наблюдатель,Москва:нет Санкт-Петербург:да Самара:да
Самсон\Внештатный персонал\Группа 043,Людмила Андреевна Фомюина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 044,Антон Викторович Горовых,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 045,Вера Игоревна Гонтюрева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 046,Алиса Сергеевна Колтышева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 047,Олег Фёдорович Дружбин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 048,Светлана Василевна Камянова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 049,Тамара Романовна Железанова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 050,Жанна Борисовна Балматкова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 051,Валерий Викторович Бартелев,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 052,Клара Дмитриевна Сочалина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 053,Иван Максимович Стрецкий,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 054,Катерина Максимовна Камалева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 055,Денис Виталиевич Мендекинов,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 056,Герасим Вадимович Лейкин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 057,Вадим Николаевич Сигайлов,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 058,Артур Василиевич Ромашкин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 059,Любовь Леонидовна Тарышкина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 060,Леонид Евгеньевич Егоркин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 061,Вячеслав Кириллович Литварев,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 062,Клавдия Максимовна Мижутина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 063,Тамара Петровна Точинина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 064,Станислав Игоревич Лин-Лин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 065,Семён Леонидович Темичев,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 066,Екатерина Василевна Цыпухина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 067,Аркадий Виталиевич Корельцев,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 068,Алексей Алексеевич Балышев,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
